time,px,py,pz,vx,vy,vz,ax,ay,az
9.8,-2.0021746158599854,0.6585266590118408,5.673229217529297,-0.031374454498291016,-0.9498765468597412,0.8835867047309875,1.127927303314209,-0.14755654335021973,-0.6031800508499146
9.81,-2.002431869506836,0.6490210890769958,5.682034969329834,-0.02008950710296631,-0.9513367414474487,0.8775453567504883,1.1290297508239746,-0.14454491436481476,-0.60504150390625
9.82,-2.0025758743286133,0.6395013928413391,5.6907806396484375,-0.0087948739528656,-0.9527665972709656,0.8714855313301086,1.1300547122955322,-0.14152321219444275,-0.6068735122680664
9.83,-2.0026068687438965,0.6299662590026855,5.699465751647949,0.002510637044906616,-0.9541672468185425,0.8654077649116516,1.1310029029846191,-0.13849103450775146,-0.6086745858192444
9.84,-2.0025253295898438,0.6204169988632202,5.708089351654053,0.013825058937072754,-0.9555370807647705,0.8593118190765381,1.1318742036819458,-0.13544881343841553,-0.6104455590248108
9.85,-2.0023303031921387,0.6108548045158386,5.71665096282959,0.025148361921310425,-0.9568763971328735,0.8531988859176636,1.1326680183410645,-0.13239654898643494,-0.6121858358383179
9.86,-2.002023220062256,0.6012807488441467,5.725152015686035,0.03647810220718384,-0.9581849575042725,0.8470690250396729,1.1333855390548706,-0.12933523952960968,-0.6138960719108582
9.870000000000001,-2.001601219177246,0.5916914343833923,5.733591556549072,0.047815680503845215,-0.959462583065033,0.8409216403961182,1.1340252161026,-0.12626373767852783,-0.6155756711959839
9.88,-2.0010666847229004,0.5820902585983276,5.741971015930176,0.05915883183479309,-0.9607104063034058,0.8347573280334473,1.1345881223678589,-0.1231829896569252,-0.6172252297401428
9.89,-2.0004184246063232,0.5724773406982422,5.750288009643555,0.0705072283744812,-0.9619261026382446,0.8285768032073975,1.135074257850647,-0.12009291350841522,-0.6188440322875977
9.9,-1.999657154083252,0.5628527998924255,5.758542060852051,0.08185997605323792,-0.9631117582321167,0.8223809599876404,1.1354832649230957,-0.11699387431144714,-0.6204325556755066
9.91,-1.9987819194793701,0.5532153844833374,5.7667341232299805,0.09321659803390503,-0.9642667770385742,0.8161687850952148,1.1358152627944946,-0.11388569325208664,-0.6219902038574219
9.92,-1.9977920055389404,0.543567419052124,5.77486515045166,0.10457667708396912,-0.9653893709182739,0.8099411725997925,1.1360700130462646,-0.1107686460018158,-0.6235177516937256
9.93,-1.9966895580291748,0.533907413482666,5.782933712005615,0.11593830585479736,-0.9664819240570068,0.8036983013153076,1.1362483501434326,-0.10764289647340775,-0.6250144839286804
9.94,-1.9954735040664673,0.524237871170044,5.790938854217529,0.12730014324188232,-0.9675425291061401,0.797440767288208,1.1363496780395508,-0.1045086607336998,-0.6264810562133789
9.950000000000001,-1.9941432476043701,0.5145578384399414,5.798882484436035,0.13866424560546875,-0.968571662902832,0.7911686897277832,1.1363739967346191,-0.10136604309082031,-0.6279165148735046
9.96,-1.9926998615264893,0.5048663020133972,5.806763172149658,0.1500277817249298,-0.9695695638656616,0.7848820686340332,1.1363221406936646,-0.0982149988412857,-0.6293217539787292
