t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
9.26,-0.091491,-0.073094,1.5019,0.17523,-0.44736,0.28636,0.82895,1.2719,1.0382,-0.026311,-0.37444,2.0352,0.15958,-11.991,-10.222,0.25875,0,0,0,3.9323,4.0321,4.0075,3.9207,52.232,51.685,-1.3549,200.98,83.778,-0.45537
9.27,-0.079362,-0.063214,1.5016,0.17018,-0.43918,0.28824,0.83372,1.1546,0.93857,-0.023791,-0.36176,2.2414,0.14897,-11.459,-9.7015,0.24518,0,0,0,3.7945,3.9025,3.8778,3.7832,54.142,52.444,-1.3587,180.85,67.928,-0.29008
9.28,-0.06838,-0.054305,1.5014,0.16491,-0.43,0.29016,0.83887,1.0428,0.84419,-0.021407,-0.34884,2.4651,0.13843,-10.909,-9.1739,0.23159,0,0,0,3.6551,3.772,3.7471,3.6443,55.844,53.041,-1.3606,159.42,51.326,-0.094521
9.29,-0.058488,-0.046313,1.5012,0.1594,-0.41974,0.29214,0.84443,0.93652,0.75511,-0.019159,-0.33559,2.7073,0.12793,-10.343,-8.6413,0.21798,0,0,0,3.5151,3.6413,3.6161,3.5048,57.326,53.468,-1.3605,136.65,33.962,0.13222
9.3,-0.04963,-0.039185,1.501,0.15361,-0.4083,0.29418,0.85038,0.83598,0.67138,-0.017047,-0.32194,2.9685,0.11749,-9.763,-8.1052,0.20438,0,0,0,3.3756,3.5112,3.4856,3.3658,58.573,53.717,-1.3579,112.52,15.824,0.39107
9.31,-0.041749,-0.032867,1.5008,0.14749,-0.39558,0.29628,0.85673,0.7413,0.59301,-0.015071,-0.30781,3.2482,0.1071,-9.1721,-7.5675,0.19083,0,0,0,3.2377,3.3824,3.3564,3.2285,59.571,53.782,-1.3525,87.007,-3.0995,0.68295
9.32,-0.034784,-0.027306,1.5007,0.14102,-0.38147,0.29842,0.86345,0.65257,0.52002,-0.013231,-0.29312,3.5452,0.096784,-8.5725,-7.0302,0.17734,0,0,0,3.1027,3.2555,3.2291,3.0942,60.308,53.653,-1.3441,60.091,-22.818,1.0088
9.33,-0.028677,-0.022449,1.5006,0.13417,-0.36588,0.30061,0.8705,0.56987,0.4524,-0.011524,-0.27778,3.8568,0.086571,-7.9668,-6.4951,0.16396,0,0,0,2.972,3.1314,3.1046,2.9643,60.768,53.323,-1.3323,31.746,-43.344,1.3695
9.34,-0.023367,-0.018241,1.5005,0.1269,-0.34874,0.30282,0.87783,0.49324,0.39011,-0.0099509,-0.26173,4.1783,0.076512,-7.3581,-5.9644,0.15071,0,0,0,2.8472,3.0104,2.9833,2.8405,60.938,52.783,-1.3166,1.9496,-64.688,1.766
9.35,-0.018792,-0.014629,1.5004,0.1192,-0.32999,0.30502,0.88536,0.42271,0.33309,-0.0085093,-0.24491,4.5028,0.066678,-6.7491,-5.4402,0.13764,0,0,0,2.7299,2.8932,2.8658,2.7244,60.803,52.026,-1.2968,-29.323,-86.86,2.1993
9.36,-0.014892,-0.011562,1.5003,0.11106,-0.3096,0.30719,0.893,0.35825,0.28127,-0.0071974,-0.2273,4.8204,0.057158,-6.1431,-4.9247,0.12479,0,0,0,2.6221,2.7801,2.7526,2.6178,60.347,51.043,-1.2725,-62.095,-109.87,2.6701
9.37,-0.011607,-0.0089866,1.5002,0.1025,-0.28762,0.3093,0.90061,0.29982,0.23456,-0.0060127,-0.2089,5.1185,0.048061,-5.5433,-4.4201,0.11221,0,0,0,2.5253,2.6714,2.644,2.5226,59.556,49.826,-1.2433,-96.39,-133.73,3.1796
9.38,-0.008876,-0.0068537,1.5002,0.09354,-0.26414,0.31128,0.90807,0.24735,0.19283,-0.0049522,-0.18979,5.3816,0.03951,-4.9531,-3.929,0.099941,0,0,0,2.4413,2.5673,2.5405,2.4401,58.414,48.366,-1.2088,-132.23,-158.46,3.7285
9.39,-0.0066404,-0.0051139,1.5001,0.084255,-0.23934,0.3131,0.9152,0.20072,0.15593,-0.0040126,-0.1701,5.5922,0.031636,-4.3762,-3.4536,0.088049,0,0,0,2.3711,2.4684,2.4424,2.3716,56.906,46.654,-1.1686,-169.64,-184.06,4.3179
9.4,-0.0048426,-0.0037196,1.5001,0.074738,-0.21352,0.3147,0.92184,0.15977,0.12369,-0.0031898,-0.15003,5.7317,0.024563,-3.8163,-2.9968,0.07659,0,0,0,2.3154,2.3752,2.3504,2.3177,55.016,44.682,-1.1223,-208.65,-210.54,4.9486
9.41,-0.0034267,-0.0026252,1.5001,0.065114,-0.18704,0.31605,0.92784,0.12432,0.095923,-0.0024792,-0.12987,5.7826,0.018396,-3.2773,-2.5609,0.065625,0,0,0,2.2741,2.2885,2.2652,2.278,52.727,42.44,-1.0695,-249.27,-237.91,5.6215
9.42,-0.0023386,-0.001787,1.5,0.055539,-0.16036,0.3171,0.93309,0.094143,0.072395,-0.0018754,-0.10996,5.7304,0.013204,-2.7631,-2.1489,0.055224,0,0,0,2.2463,2.2091,2.1878,2.2517,50.025,39.92,-1.0097,-291.54,-266.19,6.3376
9.43,-0.0015271,-0.0011639,1.5,0.046188,-0.13403,0.31783,0.93749,0.068962,0.052857,-0.0013726,-0.09069,5.5653,0.009009,-2.2782,-1.7635,0.045456,0,0,0,2.2306,2.1382,2.119,2.2371,46.891,37.113,-0.94257,-335.46,-295.39,7.0979
9.44,-0.00094376,-0.00071749,1.5,0.037248,-0.10861,0.31826,0.94102,0.048467,0.037028,-0.00096392,-0.072465,5.2833,0.0057802,-1.8268,-1.4076,0.036398,0,0,0,2.2247,2.0765,2.0597,2.2321,43.31,34.009,-0.8676,-381.08,-325.51,7.9031
9.45,-0.00054337,-0.00041206,1.5,0.028907,-0.084684,0.31839,0.94373,0.032299,0.024596,-0.00064197,-0.055673,4.8865,0.0034347,-1.4135,-1.0843,0.028132,0,0,0,2.2267,2.0244,2.0101,2.2344,39.264,30.6,-0.78435,-428.41,-356.58,8.7543
9.46,-0.0002847,-0.00021537,1.5,0.021345,-0.062812,0.31826,0.94568,0.020053,0.015223,-0.00039838,-0.040664,4.3813,0.0018475,-1.0431,-0.79666,0.02074,0,0,0,2.2342,1.9816,1.9698,2.2418,34.736,26.875,-0.69236,-477.47,-388.59,9.6524
9.47,-0.00013074,-9.8656e-05,1.5,0.014722,-0.043514,0.31793,0.947,0.011277,0.0085338,-0.00022394,-0.027727,3.777,0.00086722,-0.7205,-0.54788,0.014315,0,0,0,2.2456,1.9472,1.9378,2.2526,29.709,22.825,-0.59114,-528.29,-421.56,10.598
